doc_id_1,doc_id_2,shared_bands,jaccard,decision
44418,48848,7,0.7708,below_threshold
29220,29194,13,0.8367,duplicate
76645,85402,3,0.5800,below_threshold
4947,5657,3,0.7949,below_threshold
92978,60778,6,0.6571,below_threshold
94057,6607,6,0.8261,duplicate
5257,98040,1,0.2812,below_threshold
84245,84371,3,0.4318,below_threshold
84245,84130,1,0.4130,below_threshold
84245,84299,2,0.3864,below_threshold
84371,84130,2,0.5000,below_threshold
84371,84299,2,0.4737,below_threshold
84130,84299,1,0.5263,below_threshold
85783,33509,15,0.9286,duplicate
96876,17275,5,0.7778,below_threshold
11328,96492,4,0.7368,below_threshold
88979,70349,3,0.6889,below_threshold
95941,52822,6,0.7447,below_threshold
94763,61649,6,0.6667,below_threshold
94763,61812,7,0.6923,below_threshold
61649,61812,4,0.6667,below_threshold
90707,88660,10,0.9048,duplicate
58213,93068,7,0.7778,below_threshold
51065,98343,8,0.8889,duplicate
96437,23140,5,0.6250,below_threshold
94970,48711,10,0.8333,duplicate
91339,5112,11,0.8652,duplicate
98987,78618,6,0.8571,duplicate
46117,91827,10,0.7500,below_threshold
91705,7926,5,0.7568,below_threshold
12860,12910,1,0.1905,below_threshold
91613,3507,6,0.8431,duplicate
32164,89672,15,0.9286,duplicate
1900,89439,11,0.9444,duplicate
90243,24343,14,0.9524,duplicate
73084,96965,10,0.8500,duplicate
98547,46945,10,0.8929,duplicate
15614,15557,5,0.7000,below_threshold
15614,15592,6,0.7143,below_threshold
15614,15726,7,0.6429,below_threshold
15614,99497,5,0.5625,below_threshold
15557,15592,4,0.5938,below_threshold
15557,15726,4,0.6333,below_threshold
15557,99497,4,0.5588,below_threshold
15592,15726,9,0.7692,below_threshold
15592,99497,8,0.6667,below_threshold
15726,99497,11,0.8462,duplicate
19885,91350,6,0.6757,below_threshold
81158,92043,2,0.7073,below_threshold
95358,74470,8,0.8571,duplicate
4781,97141,14,0.9216,duplicate
58861,96568,5,0.7838,below_threshold
83760,83717,5,0.8293,duplicate
37311,91228,6,0.6923,below_threshold
50447,95778,7,0.8286,duplicate
44436,90450,12,0.9355,duplicate
64852,98228,14,0.9070,duplicate
86436,99437,14,0.9643,duplicate
74992,75006,8,0.8833,duplicate
92857,77164,8,0.8095,duplicate
80889,80979,13,0.8372,duplicate
40968,96011,9,0.8286,duplicate
35581,99267,15,0.8966,duplicate
95020,57698,12,0.9277,duplicate
3670,99291,6,0.8600,duplicate
65874,92945,2,0.5581,below_threshold
65874,65813,8,0.8108,duplicate
92945,65813,3,0.6757,below_threshold
49134,48234,11,0.9265,duplicate
49134,97843,11,0.8714,duplicate
48234,97843,14,0.9412,duplicate
60673,60660,5,0.8600,duplicate
26767,27191,10,0.9318,duplicate
90197,17700,13,0.8824,duplicate
1867,2078,9,0.8000,duplicate
12153,12521,1,0.4286,below_threshold
64679,65003,2,0.4500,below_threshold
88575,29993,13,0.9375,duplicate
72346,96292,9,0.8235,duplicate
97837,67315,1,0.2632,below_threshold
25620,93393,4,0.7619,below_threshold
92442,48190,4,0.7297,below_threshold
1814,98974,6,0.8077,duplicate
1814,2698,7,0.8571,duplicate
98974,2698,14,0.9362,duplicate
95881,11806,11,0.8537,duplicate
34168,98910,11,0.9020,duplicate
51120,99417,10,0.8889,duplicate
51120,51293,3,0.7297,below_threshold
99417,51293,3,0.6585,below_threshold
97453,1549,13,0.8889,duplicate
6250,4266,6,0.8056,duplicate
19063,94665,9,0.8710,duplicate
89476,41791,9,0.8571,duplicate
93116,615,2,0.5385,below_threshold
96511,77924,6,0.6842,below_threshold
54352,53622,6,0.8542,duplicate
54352,89152,5,0.7308,below_threshold
54352,54382,7,0.8000,duplicate
54352,53532,13,0.8571,duplicate
53622,89152,3,0.6250,below_threshold
53622,54382,4,0.6852,below_threshold
53622,53532,5,0.7358,below_threshold
89152,54382,7,0.8400,duplicate
89152,53532,5,0.6316,below_threshold
54382,53532,6,0.6909,below_threshold
8512,91768,11,0.8462,duplicate
71371,93679,7,0.6757,below_threshold
37804,37288,5,0.6774,below_threshold
92763,51870,5,0.7692,below_threshold
59627,59510,8,0.7742,below_threshold
51109,50765,5,0.7639,below_threshold
1824,90456,7,0.7895,below_threshold
44086,44129,9,0.8776,duplicate
97446,18596,12,0.9070,duplicate
99237,55628,14,0.9744,duplicate
88851,54328,2,0.5625,below_threshold
87416,68867,2,0.4242,below_threshold
99744,69718,13,0.9375,duplicate
36895,99114,11,0.9388,duplicate
26194,620,2,0.6250,below_threshold
20472,99861,12,0.9062,duplicate
97077,65243,11,0.8919,duplicate
61283,99947,13,0.9574,duplicate
43583,43833,13,0.9000,duplicate
99124,60334,14,0.9310,duplicate
91682,21035,8,0.7917,below_threshold
99122,58001,12,0.9032,duplicate
31701,88258,6,0.8462,duplicate
66623,66619,12,0.8444,duplicate
26298,26058,5,0.7297,below_threshold
90080,76269,5,0.7025,below_threshold
15185,93934,5,0.7917,below_threshold
34296,95066,5,0.7391,below_threshold
24410,25670,8,0.7941,below_threshold
89795,87949,10,0.9000,duplicate
92774,63773,1,0.5000,below_threshold
70062,92901,5,0.7391,below_threshold
99922,5344,14,0.9259,duplicate
39118,39244,1,0.3721,below_threshold
71464,92543,9,0.8462,duplicate
55142,54980,5,0.7838,below_threshold
76761,95752,1,0.6571,below_threshold
97914,27027,11,0.9091,duplicate
15663,95970,5,0.7500,below_threshold
4292,4157,4,0.7200,below_threshold
70149,66764,6,0.6970,below_threshold
32916,90705,15,0.9512,duplicate
99910,24389,14,0.9744,duplicate
69882,64259,12,0.9375,duplicate
43178,87135,8,0.9123,duplicate
89971,52460,10,0.8947,duplicate
20610,19238,11,0.9375,duplicate
85704,10767,13,0.9574,duplicate
85704,10647,2,0.6604,below_threshold
10767,10647,3,0.6923,below_threshold
12028,12154,14,0.9167,duplicate
97138,245,12,0.9444,duplicate
65720,88650,3,0.6154,below_threshold
2704,2754,2,0.6863,below_threshold
78967,88448,5,0.7333,below_threshold
85837,98694,12,0.9211,duplicate
40797,93144,7,0.8286,duplicate
96466,23871,7,0.8667,duplicate
46766,93958,2,0.6471,below_threshold
94361,46810,11,0.7931,below_threshold
98893,76469,14,0.9286,duplicate
5806,90838,12,0.9429,duplicate
26010,25845,10,0.8571,duplicate
2105,2123,10,0.8837,duplicate
57223,97025,10,0.8889,duplicate
89866,73038,10,0.8462,duplicate
44275,44358,7,0.7097,below_threshold
15083,13876,5,0.8542,duplicate
29731,94573,4,0.6842,below_threshold
90037,5449,14,0.9459,duplicate
2368,98713,14,0.9412,duplicate
18898,88034,14,0.9459,duplicate
38106,98571,14,0.9362,duplicate
3602,3622,9,0.8462,duplicate
6145,98025,11,0.9048,duplicate
97215,13437,8,0.8919,duplicate
90931,57307,4,0.8537,duplicate
6688,92670,6,0.7895,below_threshold
91275,56402,7,0.7600,below_threshold
27156,90313,9,0.8750,duplicate
50287,49395,1,0.4902,below_threshold
32026,91423,6,0.7447,below_threshold
90030,13141,13,0.9474,duplicate
43253,43469,7,0.7368,below_threshold
18959,96915,5,0.6923,below_threshold
18959,91847,6,0.6923,below_threshold
96915,91847,3,0.4667,below_threshold
95368,52212,11,0.9459,duplicate
22137,98457,11,0.9091,duplicate
49423,49287,7,0.8182,duplicate
85363,91028,3,0.7037,below_threshold
65171,61495,2,0.6429,below_threshold
65171,88976,4,0.6889,below_threshold
65171,81262,4,0.5686,below_threshold
65171,81483,3,0.6042,below_threshold
65171,64317,3,0.6170,below_threshold
65171,59416,3,0.6170,below_threshold
65171,96584,3,0.5200,below_threshold
65171,72028,2,0.5600,below_threshold
65171,68215,2,0.5714,below_threshold
65171,71053,2,0.6279,below_threshold
65171,69270,4,0.5918,below_threshold
65171,95344,1,0.4340,below_threshold
65171,54876,3,0.6042,below_threshold
65171,81550,2,0.5600,below_threshold
61495,88976,2,0.5333,below_threshold
61495,81262,5,0.5870,below_threshold
61495,81483,4,0.6279,below_threshold
61495,64317,3,0.6429,below_threshold
61495,59416,3,0.6429,below_threshold
61495,96584,3,0.5333,below_threshold
61495,72028,5,0.6136,below_threshold
61495,68215,6,0.6279,below_threshold
61495,71053,8,0.7500,below_threshold
61495,69270,4,0.6136,below_threshold
61495,95344,1,0.4375,below_threshold
61495,54876,4,0.6279,below_threshold
61495,81550,4,0.6136,below_threshold
88976,81262,3,0.4815,below_threshold
88976,81483,2,0.5098,below_threshold
88976,64317,3,0.5200,below_threshold
88976,59416,2,0.5200,below_threshold
88976,96584,2,0.4902,below_threshold
88976,72028,2,0.4717,below_threshold
88976,68215,2,0.4808,below_threshold
88976,71053,2,0.5217,below_threshold
88976,69270,3,0.5000,below_threshold
88976,95344,2,0.4074,below_threshold
88976,54876,2,0.5098,below_threshold
88976,81550,2,0.4717,below_threshold
81262,81483,4,0.5882,below_threshold
81262,64317,5,0.5686,below_threshold
81262,59416,5,0.5686,below_threshold
81262,96584,4,0.4815,below_threshold
81262,72028,3,0.5185,below_threshold
81262,68215,3,0.5283,below_threshold
81262,71053,5,0.5745,below_threshold
81262,69270,7,0.5472,below_threshold
81262,95344,1,0.4035,below_threshold
81262,54876,6,0.5577,below_threshold
81262,81550,4,0.5472,below_threshold
81483,64317,3,0.6042,below_threshold
81483,59416,4,0.6042,below_threshold
81483,96584,2,0.5098,below_threshold
81483,72028,2,0.5490,below_threshold
81483,68215,3,0.5600,below_threshold
81483,71053,6,0.6136,below_threshold
81483,69270,5,0.5800,below_threshold
81483,95344,1,0.4259,below_threshold
81483,54876,4,0.5918,below_threshold
81483,81550,3,0.6122,below_threshold
64317,59416,4,0.6170,below_threshold
64317,96584,5,0.7273,below_threshold
64317,72028,2,0.5600,below_threshold
64317,68215,2,0.5714,below_threshold
64317,71053,3,0.6279,below_threshold
64317,69270,5,0.5918,below_threshold
64317,95344,1,0.4340,below_threshold
64317,54876,3,0.6042,below_threshold
64317,81550,3,0.5600,below_threshold
59416,96584,3,0.5200,below_threshold
59416,72028,2,0.5600,below_threshold
59416,68215,2,0.5714,below_threshold
59416,71053,4,0.6279,below_threshold
59416,69270,5,0.5918,below_threshold
59416,95344,4,0.7273,below_threshold
59416,54876,4,0.6042,below_threshold
59416,81550,3,0.5600,below_threshold
96584,72028,2,0.4717,below_threshold
96584,68215,2,0.4808,below_threshold
96584,71053,3,0.5217,below_threshold
96584,69270,3,0.5000,below_threshold
96584,95344,1,0.3818,below_threshold
96584,54876,4,0.5098,below_threshold
96584,81550,4,0.4717,below_threshold
72028,68215,5,0.5800,below_threshold
72028,71053,4,0.6000,below_threshold
72028,69270,3,0.5385,below_threshold
72028,95344,1,0.3929,below_threshold
72028,54876,3,0.5490,below_threshold
72028,81550,3,0.5686,below_threshold
68215,71053,5,0.6136,below_threshold
68215,69270,3,0.5490,below_threshold
68215,95344,1,0.4000,below_threshold
68215,54876,3,0.5600,below_threshold
68215,81550,3,0.5800,below_threshold
71053,69270,5,0.6000,below_threshold
71053,95344,1,0.4286,below_threshold
71053,54876,5,0.6136,below_threshold
71053,81550,4,0.6000,below_threshold
69270,95344,1,0.4182,below_threshold
69270,54876,6,0.5800,below_threshold
69270,81550,3,0.5385,below_threshold
95344,54876,1,0.4259,below_threshold
95344,81550,1,0.3929,below_threshold
54876,81550,4,0.5490,below_threshold
43064,93962,7,0.7447,below_threshold
92772,3291,7,0.8000,duplicate
79803,95154,4,0.6800,below_threshold
3131,97065,8,0.9200,duplicate
37570,99491,11,0.9024,duplicate
37570,97632,10,0.8974,duplicate
99491,97632,7,0.8140,duplicate
92839,72124,5,0.7368,below_threshold
32185,93871,5,0.7209,below_threshold
62535,96653,10,0.8537,duplicate
14611,12583,4,0.6500,below_threshold
14611,12455,8,0.7941,below_threshold
12583,12455,4,0.6047,below_threshold
33587,35244,13,0.9375,duplicate
5698,99152,11,0.9200,duplicate
72378,99305,10,0.8421,duplicate
95031,61655,5,0.7647,below_threshold
55418,95026,4,0.7021,below_threshold
61656,91431,6,0.7143,below_threshold
99331,74449,10,0.9167,duplicate
10628,90915,13,0.9231,duplicate
49656,88164,13,0.9231,duplicate
99360,31899,15,0.9375,duplicate
59356,59544,7,0.8000,duplicate
96999,87284,8,0.8605,duplicate
88557,57785,5,0.7838,below_threshold
94108,59589,3,0.7576,below_threshold
1806,1638,3,0.6444,below_threshold
94693,66494,9,0.8333,duplicate
39480,85264,7,0.8667,duplicate
47077,89579,4,0.7143,below_threshold
73169,73243,6,0.7500,below_threshold
11517,99610,8,0.8776,duplicate
93010,82556,6,0.7209,below_threshold
48964,49088,9,0.8293,duplicate
49804,49784,7,0.8200,duplicate
4630,4665,9,0.8158,duplicate
69297,99715,10,0.9322,duplicate
93156,31116,10,0.8182,duplicate
93931,74088,4,0.5862,below_threshold
97337,21272,8,0.8889,duplicate
83790,83945,11,0.8444,duplicate
82964,83025,1,0.5581,below_threshold
91795,6420,8,0.8222,duplicate
38890,98879,10,0.8913,duplicate
32608,98581,11,0.9242,duplicate
7774,99466,16,0.9722,duplicate
66988,94537,7,0.8537,duplicate
88934,13196,3,0.7143,below_threshold
72793,93630,6,0.7222,below_threshold
30640,93796,5,0.7736,below_threshold
99520,47308,11,0.9167,duplicate
93759,82784,4,0.7209,below_threshold
6654,6684,5,0.7193,below_threshold
76100,75844,3,0.5306,below_threshold
76100,76153,1,0.5714,below_threshold
75844,76153,1,0.4444,below_threshold
94765,78533,10,0.8500,duplicate
95733,9402,7,0.8000,duplicate
90579,49783,14,0.9429,duplicate
42827,99104,13,0.9000,duplicate
50574,50500,10,0.9231,duplicate
17741,94990,4,0.7727,below_threshold
81562,98999,11,0.9286,duplicate
55269,55237,3,0.6957,below_threshold
4554,97798,11,0.8889,duplicate
63511,95491,9,0.7727,below_threshold
91477,69225,3,0.6571,below_threshold
34474,34663,4,0.5750,below_threshold
49158,50280,1,0.5455,below_threshold
49158,49665,1,0.5208,below_threshold
50280,49665,3,0.6389,below_threshold
64331,61923,2,0.5510,below_threshold
95324,2712,3,0.6842,below_threshold
55162,90517,13,0.9565,duplicate
98294,32559,11,0.9111,duplicate
68251,94382,7,0.6667,below_threshold
39537,39528,5,0.8462,duplicate
39537,39546,4,0.7021,below_threshold
39528,39546,4,0.6735,below_threshold
51503,99975,13,0.9796,duplicate
93551,14310,3,0.6757,below_threshold
89644,18475,14,0.9259,duplicate
6874,6848,9,0.7826,below_threshold
6874,6899,2,0.4655,below_threshold
6848,6899,4,0.5536,below_threshold
83173,94081,12,0.9459,duplicate
96475,77725,9,0.7895,below_threshold
93714,12878,7,0.8333,duplicate
74427,74430,9,0.8727,duplicate
62758,95220,13,0.8537,duplicate
98979,87180,16,0.9661,duplicate
98979,58485,1,0.2262,below_threshold
87180,58485,1,0.2317,below_threshold
97749,71904,11,0.8824,duplicate
19694,90277,14,0.9375,duplicate
24242,89197,13,0.9592,duplicate
72255,71009,10,0.8936,duplicate
47262,99856,13,0.9302,duplicate
45263,45363,6,0.8250,duplicate
45263,45784,1,0.2500,below_threshold
45263,45805,1,0.1639,below_threshold
45363,45784,1,0.1613,below_threshold
45363,45805,1,0.2143,below_threshold
45784,45805,5,0.6667,below_threshold
20060,99909,8,0.8621,duplicate
93847,79958,3,0.7576,below_threshold
5000,5024,7,0.8222,duplicate
57424,96760,7,0.7447,below_threshold
50309,99414,10,0.9615,duplicate
87683,11296,3,0.5246,below_threshold
89586,24643,5,0.7838,below_threshold
88020,37057,13,0.9574,duplicate
22554,96250,3,0.6667,below_threshold
23594,23548,10,0.8298,duplicate
70099,70060,2,0.6744,below_threshold
30533,30448,2,0.3714,below_threshold
30533,30444,4,0.5200,below_threshold
30448,30444,3,0.5556,below_threshold
3206,3765,8,0.8571,duplicate
89063,65470,12,0.9394,duplicate
51546,98280,13,0.9273,duplicate
8177,96749,9,0.8235,duplicate
35648,97750,9,0.8519,duplicate
50626,50848,10,0.9459,duplicate
56240,94164,4,0.7000,below_threshold
73873,73839,9,0.8293,duplicate
5477,94833,8,0.8182,duplicate
7976,99601,15,0.9737,duplicate
98029,29274,8,0.8947,duplicate
88459,35758,11,0.9310,duplicate
83812,83916,9,0.8537,duplicate
71721,91089,3,0.5556,below_threshold
57826,57828,10,0.7941,below_threshold
62839,91921,8,0.8000,duplicate
6520,6540,13,0.8958,duplicate
12508,12099,5,0.7500,below_threshold
88433,33618,11,0.9355,duplicate
1683,94266,11,0.8909,duplicate
96903,3040,8,0.8222,duplicate
79303,99741,8,0.8333,duplicate
70636,79404,8,0.8537,duplicate
70636,92634,7,0.7674,below_threshold
79404,92634,3,0.6522,below_threshold
47475,97485,13,0.9070,duplicate
41496,41439,3,0.6222,below_threshold
93995,84289,9,0.8596,duplicate
52028,97222,10,0.8519,duplicate
98595,13952,16,0.9474,duplicate
52154,52038,11,0.9176,duplicate
67596,90642,13,0.9429,duplicate
68149,91536,6,0.8000,duplicate
33513,30914,11,0.8824,duplicate
31554,89006,6,0.7778,below_threshold
20815,99456,6,0.8214,duplicate
75087,90508,14,0.9259,duplicate
13293,13222,10,0.8605,duplicate
95000,47611,13,0.8571,duplicate
94378,82099,10,0.8983,duplicate
91547,33978,9,0.8154,duplicate
52793,87915,14,0.9444,duplicate
52793,99066,14,0.9067,duplicate
87915,99066,16,0.9595,duplicate
99989,54863,12,0.8750,duplicate
17360,17379,1,0.3333,below_threshold
80546,94582,2,0.6923,below_threshold
56156,55543,1,0.4490,below_threshold
15227,15316,2,0.6818,below_threshold
90151,66057,5,0.7838,below_threshold
78728,77252,3,0.6000,below_threshold
38119,38121,4,0.6957,below_threshold
99149,43436,15,0.9600,duplicate
54499,57118,2,0.3636,below_threshold
97737,27418,12,0.9167,duplicate
61913,61856,7,0.7742,below_threshold
91461,92735,3,0.6667,below_threshold
91461,49214,10,0.8182,duplicate
92735,49214,5,0.7778,below_threshold
28065,91396,4,0.7027,below_threshold
55518,92174,6,0.7037,below_threshold
95578,88145,4,0.7143,below_threshold
95578,2336,7,0.8667,duplicate
95578,93040,4,0.7347,below_threshold
88145,2336,8,0.8261,duplicate
88145,93040,6,0.7000,below_threshold
2336,93040,9,0.8478,duplicate
50947,50997,8,0.8077,duplicate
50947,96850,3,0.7037,below_threshold
50997,96850,3,0.5667,below_threshold
98567,25712,11,0.9268,duplicate
56478,56494,11,0.8235,duplicate
96563,72852,8,0.7736,below_threshold
88143,53655,7,0.7619,below_threshold
98215,42049,11,0.8710,duplicate
99262,74793,2,0.6111,below_threshold
99262,74659,12,0.9333,duplicate
74793,74659,2,0.6471,below_threshold
99584,55763,14,0.9118,duplicate
50325,88049,12,0.9200,duplicate
51742,51929,2,0.6038,below_threshold
62464,62413,10,0.8723,duplicate
62464,62477,8,0.7826,below_threshold
62413,62477,5,0.6735,below_threshold
95175,92345,5,0.6170,below_threshold
95175,43315,7,0.7273,below_threshold
92345,43315,11,0.8095,duplicate
89186,87404,10,0.8571,duplicate
90834,47677,4,0.7037,below_threshold
25044,94913,5,0.8462,duplicate
30076,97278,6,0.8974,duplicate
24418,96141,3,0.7586,below_threshold
40435,90822,4,0.7576,below_threshold
65889,63946,3,0.4444,below_threshold
90961,2347,6,0.7917,below_threshold
