doc_id_1,doc_id_2,shared_bands
92214,73998,5
73036,99897,14
27738,27314,11
5333,91312,11
82348,96296,9
65960,65525,9
99120,36884,16
71681,72518,5
31340,90475,9
2298,97525,12
96654,75708,10
77023,96146,6
88672,71645,1
95135,19047,7
91748,52516,5
67658,69090,5
94840,17541,9
71852,94952,4
84933,84835,5
52334,52318,6
82612,97058,14
72511,91837,6
54885,88549,12
19267,99113,11
24947,92088,6
89434,39373,13
14894,90697,8
95229,21424,5
8726,8254,2
99817,24268,14
60221,90718,16
46314,95424,11
97877,5252,11
55105,55122,6
62800,99965,13
62294,98869,13
68238,91638,4
21691,21886,6
91848,27110,5
92745,75969,7
97145,35339,15
94570,76540,7
94935,50221,8
91802,59489,9
31258,95585,6
94794,64417,10
43861,43857,11
53953,53905,6
90744,28837,10
23349,93776,5
4839,98632,5
62479,91677,7
98089,97541,3
98804,79004,13
94698,42165,7
28083,28090,13
74834,88421,15
90089,33477,6
61782,61969,3
30480,30486,10
76350,96558,10
20688,95642,1
94931,29759,5
52917,92807,5
32118,32213,8
38541,38587,11
99658,78162,12
95179,30816,1
97359,41265,12
93536,55740,3
78792,99301,15
61581,92391,6
94299,46747,11
70049,95183,2
27441,95001,10
77928,94712,10
92818,42324,8
56639,56312,8
45133,45119,8
23121,98603,13
4347,4159,8
96041,70996,4
72406,95736,4
15284,93758,5
78444,89686,2
89271,43459,12
7512,99432,13
34896,35198,4
63480,98874,13
95454,11037,6
73889,73854,7
73889,98692,7
73854,98692,13
57438,98635,11
88998,24801,7
96748,70832,1
25587,93843,7
91471,64625,8
71596,89247,11
67825,96285,12
76787,88210,13
24705,89238,5
1851,98649,14
88361,62915,12
13302,13427,6
11275,11203,5
99873,51403,13
56618,98481,8
5296,99264,10
41671,41641,9
93440,14287,5
7513,97921,1
90244,8006,5
92898,60508,4
90644,68627,9
50080,96474,11
32979,99762,10
19628,99142,11
93980,44720,5
89431,36694,3
33212,93357,8
93296,552,7
89998,50150,5
69457,70538,6
89467,14091,12
29450,89072,13
55133,94614,4
87142,19953,5
10255,89537,1
8744,90693,11
65398,65356,8
10228,95234,7
34300,34201,11
98773,37470,9
99596,27430,10
26828,95405,7
59609,88607,15
44185,45040,5
50108,98626,15
83527,83545,1
66403,66433,2
56713,96176,11
99440,1938,12
99440,88796,6
1938,88796,8
92574,50728,6
89627,35201,13
1511,1399,10
44230,96919,4
11465,11164,2
99172,22616,15
88766,43174,12
99608,71095,14
91375,12831,9
46102,90900,12
64426,94653,8
93673,16212,3
58535,58910,1
96189,74651,6
38727,97488,7
35144,88323,14
76405,76425,9
89111,55028,6
98881,30520,13
23254,99706,14
48380,48386,9
1355,90776,13
61494,98573,15
88398,43205,13
61310,97441,9
99358,75272,14
51993,98302,12
95475,16484,5
16082,88426,11
66567,99017,14
88752,65198,9
95052,36521,2
4458,98416,14
80205,94100,5
34592,33948,1
98733,64952,10
61439,93688,5
40135,40125,1
8346,8689,7
80295,88138,13
57303,96622,6
15322,15266,5
93417,28477,5
91096,48781,4
57620,58451,2
90468,36650,11
54362,99570,14
4309,4184,8
27243,27567,2
14401,92412,7
94270,33500,6
40632,96159,5
4688,4804,10
6067,96573,11
70468,93885,6
14021,88311,9
94146,60678,7
98192,22054,13
31871,91362,7
1441,98590,1
1441,72993,1
98590,72993,7
99703,68648,16
2870,2965,12
42363,42113,6
27661,27810,9
55843,96136,7
68619,70210,5
68619,68211,6
70210,68211,15
96902,51338,4
86941,91996,11
75231,75249,4
89599,14355,12
98462,4550,11
9868,97847,11
24984,90395,10
91157,6706,4
20684,92241,4
62023,62055,7
91687,34974,1
91687,34783,5
34974,34783,1
64567,92578,4
55754,98580,12
71627,71611,5
44555,95127,3
95521,77334,11
61605,61606,11
98743,13007,12
74394,90168,3
76716,98200,7
91261,30132,7
88598,4234,10
90325,26645,9
38880,38998,4
35001,35132,4
4000,95378,8
72427,69221,9
19497,92672,5
98794,7665,12
96024,74565,7
72708,97421,6
18197,18191,1
60615,60463,6
98385,55584,10
99571,50087,14
2097,96602,5
68369,99384,15
34980,98094,6
54504,54459,2
77989,95783,8
40838,89642,9
51809,96328,11
83557,89084,6
4203,6953,8
94118,69922,9
88911,3536,14
72873,71893,6
22535,22555,3
96739,27669,5
33258,33206,8
60852,60605,8
20606,94928,6
1266,90977,8
14247,99798,10
98317,849,9
43976,95774,6
92553,64598,3
41300,98175,9
88622,7602,12
35897,35731,12
13297,90350,10
96221,71607,3
99915,50609,14
67438,99700,12
37995,95239,5
98623,40237,14
97495,80268,5
92349,75512,8
92349,96785,8
75512,96785,14
36090,85109,5
36090,96281,13
85109,96281,5
30297,91395,5
22072,22081,6
2518,2521,5
88481,72315,12
47368,95389,2
67406,92281,4
97909,35675,11
52548,97724,11
20165,88803,2
35521,35529,2
60331,60196,1
23146,99110,12
97714,9524,11
65884,65664,1
89201,32521,8
97731,54802,9
4541,99498,13
57011,90666,9
94953,43385,4
5643,99689,12
68163,96751,3
88930,48578,14
62917,96592,8
56592,91413,7
45485,99464,12
81904,98885,13
79562,99075,16
88239,81652,14
11069,11048,5
88035,55385,14
99854,84465,15
6019,96724,11
66051,66644,4
11109,15349,3
59223,99046,13
49964,99053,14
97498,82954,11
23990,23966,9
51298,93865,1
36636,94435,6
69888,69869,5
33231,95313,6
73208,98867,13
59159,97741,11
37839,88409,10
86499,99671,14
43968,98096,13
70683,70388,2
53034,52983,12
586,96729,6
42623,93266,10
94084,51730,11
88500,80404,12
56031,89258,12
839,92035,9
99746,51265,13
13449,95296,12
70826,86026,9
40726,40694,8
93260,45688,4
25737,25743,1
95777,69625,8
96707,1208,11
96113,70988,3
28279,27679,9
27387,26745,11
20586,91733,1
97180,2182,12
56163,99339,13
73941,74274,2
99968,70363,10
93505,35388,3
62944,62985,1
91877,81981,2
94638,20437,6
99688,58188,13
35770,93283,7
74229,99500,13
98775,52264,13
97298,28847,11
76667,99589,13
35158,35129,6
43932,96754,7
65401,98833,9
92006,2023,6
92006,2823,7
2023,2823,6
4546,5638,1
29864,93607,6
26352,92447,4
92571,36063,2
36714,36327,2
56265,56254,9
81966,96054,10
95449,5967,14
95556,64033,6
99656,56643,11
96038,17872,8
37818,37711,11
64372,89946,3
14374,95516,8
98543,83722,13
99035,7863,10
95450,89597,6
95450,70078,9
89597,70078,12
93595,28814,6
27666,27796,8
60561,60426,1
48879,91458,5
25887,98959,6
90368,29489,15
26541,90218,10
98214,91459,6
32344,90599,14
99996,19363,13
92031,77952,4
81922,81839,1
95113,53785,2
98324,23939,11
43745,43090,6
72363,71964,12
10229,96727,7
95657,16873,7
96373,86469,8
57624,99893,5
21817,97948,12
21817,21664,6
97948,21664,7
84415,84369,8
88079,78447,8
98551,66452,7
54379,54327,8
14650,14636,6
12870,12877,3
98684,13009,12
99727,43904,14
57560,88556,10
93680,56375,10
1562,1446,5
92737,54785,5
98806,16587,10
99480,73403,14
42509,96361,11
26870,99569,6
89705,64681,6
91553,7680,2
98940,57849,16
53405,90047,7
91185,15900,9
13320,88637,14
59877,60248,12
99807,44247,11
24118,99991,14
89250,51944,12
23914,24967,5
97313,58650,12
28443,28498,4
98946,58127,14
15379,15324,7
99836,277,12
38583,39102,4
93181,41934,7
3035,98862,10
91606,8544,1
91606,8508,3
8544,8508,3
19077,90819,8
5043,90619,3
14098,91104,6
99055,61612,15
98050,10399,10
2629,2575,8
13421,13825,1
98680,15547,12
822,92976,7
20937,90397,16
27622,28630,9
65723,95057,8
7809,7772,5
75590,89029,11
93120,51364,11
19576,19575,6
3890,90261,8
95121,28830,11
30762,30664,3
71980,93880,10
41054,41093,9
99811,22055,15
92734,69553,6
59875,60336,6
39602,39575,8
61180,98586,12
77271,91937,6
91273,62002,12
31450,37475,6
94680,65857,13
94956,8626,7
89639,63192,5
39717,39719,7
98527,83846,7
10944,99329,12
43314,43299,4
57191,90774,10
26594,26647,10
46365,46383,5
94646,5261,12
90658,76728,6
98954,30355,10
23117,88819,6
96485,72639,10
17735,17688,11
90685,59613,11
90806,36827,3
40127,96960,12
16868,95164,12
42359,92986,5
93054,11906,4
79304,93112,6
79931,93441,5
18374,95146,9
78950,78882,3
9167,98544,10
18679,95876,6
91577,3708,5
96851,28735,8
88291,18999,7
96116,43440,5
88827,55619,7
34254,34299,5
11370,94052,6
91836,9572,9
71222,71097,7
51551,51678,4
20054,99170,14
3727,21833,4
75027,75089,3
75027,89868,2
75089,89868,5
63517,63667,12
78997,90398,14
28054,28104,10
20479,18585,14
20797,20912,4
41368,41297,1
97700,83937,15
92957,6125,6
5053,5115,9
88594,37070,14
34611,34668,14
14948,14854,3
59854,99647,11
43623,91214,6
30793,95562,5
90211,60547,6
97758,84471,10
68047,69580,1
93675,2109,7
92953,71839,7
29304,97015,11
99821,21810,14
55656,91987,6
56502,56322,8
45746,98506,12
32764,32632,9
22182,21852,2
22182,88629,8
21852,88629,1
19062,99527,11
5207,91168,2
14166,14135,6
91894,32727,2
15862,92114,6
18435,18882,3
89965,60189,13
93387,48978,3
67372,67243,1
14608,14291,5
30347,90810,14
40201,88674,6
94218,58261,8
98622,75358,10
67476,67329,10
98877,28469,12
44994,98994,12
88046,6719,5
47752,98861,11
54609,54886,3
36351,92110,3
28629,28859,2
4524,4158,7
81041,96703,5
5589,96697,6
43562,96345,10
78042,98353,10
95675,50560,8
99041,59800,14
95198,5337,4
29689,95600,5
14746,95912,4
37363,99079,7
90238,16579,13
45941,46289,4
77809,99664,15
98730,72369,5
56339,93052,12
83735,91710,6
67429,92509,7
63500,65223,2
89184,17014,5
89522,82815,14
99433,49047,9
41426,95995,10
77458,77367,7
94150,14969,8
17626,95402,3
51853,91231,13
74154,91291,10
93973,80296,4
17072,89239,2
95291,37822,7
74997,99934,10
79822,99930,12
98229,62015,11
56190,56238,11
23632,94587,7
28302,89383,15
97125,7277,8
24454,88442,14
23251,91784,5
96687,47564,8
29189,28332,4
97464,66666,14
99823,50562,11
31279,97480,1
90503,4841,5
80838,95028,2
96128,41852,8
92938,22185,5
2405,2019,1
88912,64177,13
29998,48373,4
37925,90423,12
96103,63864,4
93025,40837,5
23546,23411,11
92075,69775,2
89824,68690,8
26039,99091,8
97184,28126,14
17503,95485,7
3454,91616,7
91233,40983,7
60930,61163,6
82579,95982,6
17172,88356,13
99096,13976,12
3753,3731,2
32489,89698,10
92205,13579,5
50898,50918,11
98714,65296,16
50541,50750,1
69536,91867,8
28552,28535,3
64237,64286,8
21624,21591,2
83425,98859,14
19914,19843,4
95917,69426,7
99296,13624,10
17427,94710,8
6257,93763,5
96874,22494,7
96040,45563,3
26954,26811,1
43573,89919,13
52401,52197,2
46586,99833,14
59552,96585,7
15615,15611,12
94624,77797,14
8940,99284,14
29813,30724,5
34717,88183,4
97101,31965,13
81999,90255,7
26850,92992,6
99297,68586,10
14484,89512,10
44910,44610,7
70430,69675,13
36474,98755,11
67173,99982,11
27734,88184,16
88292,58974,4
95614,16728,4
98964,40484,11
18270,17694,1
11418,11496,5
11418,99990,4
11496,99990,13
37774,90821,12
97379,81768,13
71838,71925,7
90895,9163,8
89217,47999,13
61139,88920,6
64833,93048,2
94670,71755,6
59966,93409,4
99166,79225,14
49671,98924,13
89955,6247,15
14898,14873,11
36609,91366,8
92856,69936,5
55888,98594,8
64697,89400,12
89449,38522,9
14063,95176,7
84508,99553,12
81297,90604,10
14579,96432,8
99385,19208,10
96897,42238,6
33348,32734,6
65358,93109,3
65358,65380,5
93109,65380,5
53779,88337,7
56880,98754,11
60243,97560,9
15234,89204,4
1662,89964,11
94296,7255,8
96154,59798,12
97740,84241,9
74981,74821,1
88901,12608,6
61107,70785,16
88159,25115,9
91716,84932,3
96824,36527,4
72786,90922,9
89956,49811,11
60896,60771,1
98855,8528,14
26146,26890,12
65808,65788,5
88718,31845,11
52781,91480,4
41070,93285,6
99073,31382,15
99626,72229,13
3899,99710,15
46589,46484,11
21030,90671,14
59570,96435,9
33002,32569,7
95755,79649,5
97968,24655,13
48832,93613,5
56253,56152,11
68545,99599,12
92677,53406,6
74041,74117,1
12522,12869,4
20970,95157,10
20031,18006,1
20031,21332,1
18006,21332,1
92987,27338,8
98658,36467,13
95839,52750,7
73579,90727,13
99394,35585,9
92246,38596,8
51409,95530,2
99441,40693,8
96125,31334,8
98886,20877,12
12980,91855,10
32763,89380,13
55434,83231,7
69930,88859,11
20543,94106,1
9101,8972,12
58502,93449,7
45098,98650,12
92712,73339,6
88021,28556,6
43575,96994,7
24032,99162,11
38262,40355,1
73556,95110,3
29554,98451,8
32189,32230,8
71930,71572,6
42813,96229,6
75704,99516,12
94122,12113,5
47035,95137,12
33454,33482,1
95768,7474,10
98992,81987,11
10069,98735,12
95584,56854,7
90159,33487,9
90159,92450,3
33487,92450,5
96811,52292,13
94626,12374,5
94475,50349,2
96062,26568,6
9823,93192,3
31667,95867,5
57248,97338,12
89293,3116,9
79084,93399,4
74448,90799,10
73391,73378,9
42385,42352,1
5880,5859,5
96982,2444,10
26896,26420,15
1392,1434,11
94027,54706,8
83185,92452,8
99280,33447,13
93838,46044,4
83361,83451,7
72775,91715,5
96449,54092,8
23553,89551,13
58684,91382,7
51534,99526,13
64596,95492,11
88225,29684,15
58215,58244,8
53691,54519,9
96178,22873,8
88646,10525,9
2852,89691,13
97846,57770,11
62994,97947,12
7908,96945,8
97793,79886,12
41548,85031,9
94654,50186,5
71923,71340,11
66161,66417,7
88965,42185,12
99095,14785,14
55211,92284,9
81927,99950,14
78822,98370,11
88982,58293,11
78296,90652,14
95838,78142,3
79058,94450,7
20568,94171,8
24691,24581,11
12073,94860,13
68109,89119,14
90969,8089,11
99805,13276,11
91310,51233,7
62071,98722,13
36295,36333,2
6479,99738,13
92697,38703,7
92996,29950,7
29294,92933,7
91578,26934,8
44057,44082,10
22941,22931,3
5685,99815,10
91496,68466,5
99858,51572,10
88284,35347,7
38963,38840,9
99028,431,15
84635,95766,2
22080,98796,14
99176,3351,14
41952,90866,8
91590,31988,8
59742,97435,13
7091,5871,4
65047,98449,12
88347,56057,9
38757,99206,9
72673,97506,12
90800,76808,13
51695,51553,3
64030,63985,3
31827,99503,12
90853,64058,9
44,43,5
52471,88393,13
43171,93664,7
54889,99779,9
33163,99828,14
96861,65590,3
44986,44971,4
79585,93067,6
1742,98004,7
91274,9328,4
89192,35478,15
89951,45558,12
96148,18068,8
9036,93261,3
82875,88711,2
18259,18308,8
56574,90178,11
40040,40220,1
46785,99048,12
37210,42514,8
77199,96084,8
64005,93682,7
3606,94317,10
61425,93255,9
96380,52808,8
90118,76889,4
82689,90639,8
27357,95126,5
41166,41171,4
35048,90944,8
99686,39975,11
34555,34389,10
3964,3920,10
31161,94422,9
75795,95276,10
63559,63656,8
95968,5575,6
82117,95386,2
33465,92432,8
37546,89706,12
44147,99038,12
30905,91133,10
69595,96317,8
82113,95999,5
81730,91192,8
96053,22929,9
12037,12064,4
50191,96790,13
95056,59719,9
94899,19083,7
94418,68318,4
62155,61646,1
91612,28784,9
41317,41342,5
54692,97137,10
49635,49820,9
77072,96552,9
98402,77438,8
90578,55962,3
41830,89544,8
53608,98776,5
88032,18150,4
39346,95415,5
36602,36608,3
94525,72426,6
33329,99011,10
89860,44680,9
73250,73223,8
89980,55457,6
22132,99165,13
29721,88560,3
92679,76622,9
57113,56337,12
50345,94611,10
44523,44537,8
77938,95882,6
2171,97507,10
46132,90929,12
41437,98509,11
29596,94136,10
78549,92100,6
24791,96509,5
92526,36558,5
99240,70974,9
92882,10878,8
12244,93235,3
95725,33886,9
38035,94640,13
65549,65585,4
42956,42964,1
95956,15698,4
71293,71515,5
25564,99582,11
39256,37480,5
49139,48491,4
68188,91319,8
97738,39745,10
95177,79296,6
57370,57511,2
44775,94397,4
72561,94780,7
98579,73509,15
71486,96691,8
17784,99675,12
49313,97550,5
97726,9890,9
99356,25799,15
28993,87330,9
44011,44677,5
49304,98415,12
24476,96783,5
88501,36561,16
99695,21635,16
39836,95014,12
83014,88150,12
24742,98667,15
94945,63175,4
78546,90199,8
45435,88783,12
90829,14792,15
96068,37294,4
99540,28778,9
42853,92356,5
89043,52911,6
65063,91016,5
20510,20623,5
88403,65669,4
24006,23916,8
48545,48662,3
65841,66276,4
62639,99101,13
1859,1864,9
1859,1846,14
54405,54553,10
60801,96957,2
93057,43868,3
76242,76144,8
39990,39842,2
98227,18996,7
94681,34651,4
61748,64767,1
64767,61693,2
33698,33298,2
98582,95458,9
95458,45842,10
92368,56800,3
94482,33797,5
91740,43423,4
95136,98956,3
80622,98956,7
92704,29989,3
89766,29230,6
37977,37978,5
99111,62306,9
54592,88741,12
96856,71006,6
58778,58518,9
58782,58518,7
58780,58518,7
58518,58779,8
31020,30888,3
94775,82425,6
94700,15291,11
94700,89675,8
15291,89675,10
33052,93740,1
8590,91474,5
92229,7029,4
99690,93933,3
93933,17003,3
73907,73978,7
42121,43462,3
93303,10611,9
22857,22977,3
40290,40236,6
96633,6935,7
15812,93643,7
48938,96031,3
91701,41563,11
42802,43641,5
42802,43122,8
34176,98644,11
97582,12320,10
93972,80831,6
92768,50063,3
99453,37149,6
55268,54776,8
88554,4883,6
46561,96989,5
52300,90289,3
53902,53864,5
53023,88768,5
97156,81304,9
94228,31117,1
49883,49891,1
78808,99993,12
92513,70140,9
66556,66799,2
53831,91143,4
5744,5553,7
1490,99228,11
96539,7459,11
91508,93253,1
93253,45094,3
99641,60675,11
90306,46458,6
84637,94612,8
84637,84810,2
94612,84810,2
94988,68493,7
10805,92869,6
8214,95630,3
85715,54798,2
50366,50286,5
99476,54583,11
44535,44529,6
44529,44536,3
23618,89092,11
97451,39634,8
39634,39920,6
39634,39629,8
15211,14703,4
40644,40905,8
71728,93405,8
95340,7233,7
31841,91985,8
98542,7672,6
14043,14311,6
14311,98778,4
93563,12302,4
11644,96008,3
96601,68394,8
20638,94715,12
88779,58935,10
38603,38641,7
95268,58255,8
45560,92124,5
31339,32747,2
12363,12120,6
89009,34019,2
52196,52239,8
99406,24909,11
9105,1969,6
70657,90290,11
32930,32905,7
73134,90854,15
44679,44665,6
88499,53077,4
88941,23657,2
1635,1546,14
3103,3056,2
96483,72670,5
96483,72652,4
95070,13660,10
19672,19680,1
93319,53676,6
63418,95985,11
92009,70089,2
86624,90019,6
51628,92218,5
90346,14179,15
96548,83504,7
77685,90273,4
99550,16568,9
25323,89569,10
99718,89569,8
82942,99521,12
90529,31448,7
7970,96451,6
65157,88569,7
50894,99087,10
91712,84320,6
74866,74868,6
8753,8746,8
95739,33734,10
88509,376,9
11920,91902,4
88057,80832,3
95060,24523,2
45438,45513,6
45438,48845,3
45513,48845,1
51442,99107,13
93279,79182,3
90240,75336,4
88818,33345,7
33345,32715,1
6797,5920,2
88943,62266,9
50674,94499,4
55980,97327,10
60874,94655,8
60874,60873,8
94655,60875,8
94655,60872,8
94655,60873,9
60875,60873,7
60872,60873,7
3353,92099,2
12462,12504,10
12462,12461,8
12504,12461,4
99254,87307,13
6380,6520,3
6380,6540,4
88727,96019,12
96671,61264,4
90206,65369,5
91333,63409,9
66011,92644,1
88855,3335,14
92299,45845,6
20652,20501,6
5648,5501,7
43232,43226,6
90374,7102,10
61781,98647,12
59396,88881,5
88881,89818,3
12439,98617,12
76264,76887,5
76264,76810,4
76887,76810,4
