doc_id,row_idx
72115,12869
7188,12870
58582,12871
59564,12872
52939,12873
87062,12874
10017,12875
93153,12876
67657,12877
33592,12878
49092,12879
35964,12880
93732,12881
73853,12882
8048,12883
74249,12884
50945,12885
20901,12886
54561,12887
59809,12888
164,12889
37668,12890
61637,12891
93495,12892
3676,12893
51412,12894
29240,12895
66991,12896
25487,12897
63828,12898
5625,12899
37271,12900
21578,12901
67195,12902
25593,12903
59150,12904
35085,12905
405,12906
4641,12907
27787,12908
23667,12909
40591,12910
62491,12911
94888,12912
1713,12913
91179,12914
58774,12915
89362,12916
5817,12917
15422,12918
90234,12919
2642,12920
30718,12921
20304,12922
20783,12923
19256,12924
24178,12925
16235,12926
20667,12927
95564,12928
63884,12929
16273,12930
75473,12931
79297,12932
57293,12933
22716,12934
13031,12935
74372,12936
31383,12937
54392,12938
92288,12939
77115,12940
72788,12941
64913,12942
26383,12943
91990,12944
83121,12945
38406,12946
77409,12947
23657,12948
47655,12949
255,12950
41087,12951
85490,12952
12013,12953
42887,12954
91186,12955
60011,12956
94318,12957
30833,12958
74365,12959
99875,12960
28193,12961
52147,12962
15205,12963
47751,12964
23055,12965
1710,12966
19012,12967
84975,12968
7877,12969
5435,12970
34745,12971
80851,12972
68517,12973
67362,12974
95652,12975
54476,12976
35758,12977
82284,12978
76431,12979
84527,12980
49633,12981
82312,12982
49673,12983
84702,12984
46914,12985
8278,12986
48989,12987
97439,12988
40394,12989
27778,12990
52698,12991
45776,12992
23892,12993
79155,12994
65598,12995
47794,12996
88335,12997
59724,12998
48541,12999
3038,13000
93184,13001
9992,13002
487,13003
79924,13004
77828,13005
54653,13006
24836,13007
16466,13008
66634,13009
25916,13010
20415,13011
55638,13012
2720,13013
83204,13014
46451,13015
62628,13016
98824,13017
54195,13018
61189,13019
641,13020
1307,13021
48850,13022
53177,13023
55091,13024
83028,13025
37764,13026
62438,13027
18074,13028
36506,13029
49188,13030
38836,13031
20396,13032
90765,13033
75505,13034
98133,13035
24310,13036
35856,13037
20917,13038
60154,13039
10551,13040
33404,13041
94201,13042
64478,13043
4129,13044
75985,13045
24182,13046
55196,13047
10696,13048
3636,13049
47064,13050
71238,13051
7210,13052
72267,13053
3856,13054
74544,13055
46362,13056
63482,13057
96642,13058
48973,13059
27740,13060
52790,13061
72380,13062
81623,13063
29525,13064
83214,13065
26323,13066
98409,13067
36217,13068
36291,13069
90498,13070
60246,13071
96940,13072
31981,13073
48586,13074
46263,13075
77752,13076
35518,13077
97055,13078
9948,13079
94544,13080
38129,13081
73178,13082
19187,13083
50438,13084
95270,13085
65570,13086
39390,13087
36276,13088
89460,13089
87170,13090
35480,13091
57015,13092
75543,13093
74281,13094
47948,13095
35288,13096
89492,13097
16749,13098
73721,13099
17911,13100
59526,13101
91177,13102
75124,13103
80663,13104
97099,13105
67871,13106
26269,13107
89406,13108
32711,13109
69835,13110
84427,13111
24224,13112
96163,13113
12759,13114
44803,13115
58016,13116
95409,13117
81857,13118
90794,13119
45137,13120
58103,13121
63071,13122
20129,13123
29781,13124
13165,13125
72795,13126
49278,13127
57090,13128
65007,13129
44189,13130
32071,13131
53121,13132
55840,13133
13261,13134
62443,13135
36292,13136
69158,13137
13819,13138
89874,13139
91582,13140
16818,13141
60566,13142
47215,13143
55797,13144
67444,13145
36922,13146
22573,13147
31546,13148
84273,13149
33529,13150
8810,13151
80993,13152
26701,13153
58704,13154
89344,13155
75004,13156
69325,13157
31568,13158
6747,13159
84267,13160
78349,13161
43609,13162
21327,13163
82804,13164
13648,13165
74963,13166
93356,13167
15700,13168
8212,13169
35747,13170
93701,13171
99976,13172
61206,13173
96914,13174
97254,13175
28135,13176
86569,13177
14811,13178
88207,13179
2073,13180
66240,13181
41027,13182
84749,13183
39686,13184
18818,13185
14667,13186
68133,13187
40811,13188
83884,13189
50995,13190
83599,13191
67969,13192
60504,13193
82970,13194
99774,13195
16971,13196
4281,13197
81920,13198
1245,13199
92239,13200
49833,13201
89673,13202
60016,13203
71361,13204
49818,13205
36393,13206
83365,13207
95210,13208
64931,13209
74231,13210
58223,13211
86167,13212
20944,13213
82222,13214
9587,13215
65252,13216
96417,13217
45014,13218
15997,13219
39983,13220
53993,13221
45524,13222
94194,13223
83107,13224
51956,13225
88364,13226
1842,13227
19086,13228
57772,13229
57983,13230
19623,13231
61145,13232
98525,13233
11010,13234
24954,13235
15412,13236
21043,13237
99167,13238
70782,13239
96504,13240
51,13241
1228,13242
10597,13243
87999,13244
61804,13245
39996,13246
3484,13247
44859,13248
20093,13249
86987,13250
37611,13251
87743,13252
61618,13253
93380,13254
44904,13255
89462,13256
22844,13257
58559,13258
8056,13259
43249,13260
86468,13261
51557,13262
61860,13263
77258,13264
63198,13265
5085,13266
5543,13267
15645,13268
14648,13269
70444,13270
24707,13271
35079,13272
72295,13273
79048,13274
57535,13275
19415,13276
54719,13277
51909,13278
62099,13279
44699,13280
58810,13281
23574,13282
6244,13283
13962,13284
14489,13285
26558,13286
17221,13287
65350,13288
15760,13289
98814,13290
76325,13291
84080,13292
50974,13293
46311,13294
89232,13295
38974,13296
19739,13297
50942,13298
17907,13299
91786,13300
14814,13301
57481,13302
40633,13303
65832,13304
2453,13305
95353,13306
17728,13307
55012,13308
85620,13309
90334,13310
2983,13311
42944,13312
21589,13313
88867,13314
67325,13315
37400,13316
38089,13317
31051,13318
98363,13319
74569,13320
45287,13321
27101,13322
84577,13323
2410,13324
56827,13325
37153,13326
9045,13327
58630,13328
90525,13329
15521,13330
6975,13331
90966,13332
54796,13333
71508,13334
35990,13335
83867,13336
13984,13337
94349,13338
42711,13339
43638,13340
65806,13341
42517,13342
45093,13343
63219,13344
28258,13345
79701,13346
52012,13347
34084,13348
88788,13349
35011,13350
7954,13351
44132,13352
21290,13353
51168,13354
96782,13355
2822,13356
18162,13357
12204,13358
21891,13359
49677,13360
43416,13361
21272,13362
10806,13363
79923,13364
35707,13365
72420,13366
55774,13367
90645,13368
85751,13369
86284,13370
24499,13371
57555,13372
19253,13373
11913,13374
19981,13375
59042,13376
66409,13377
3514,13378
95036,13379
88358,13380
50228,13381
26554,13382
42469,13383
53985,13384
51211,13385
96508,13386
44851,13387
96887,13388
80518,13389
79885,13390
3214,13391
41571,13392
92367,13393
29577,13394
63043,13395
30072,13396
76083,13397
99279,13398
38151,13399
93058,13400
79671,13401
4938,13402
45605,13403
66158,13404
77026,13405
77135,13406
12868,13407
52744,13408
96112,13409
48499,13410
3469,13411
61300,13412
22530,13413
59082,13414
37560,13415
97009,13416
3648,13417
92383,13418
74743,13419
41779,13420
75982,13421
64029,13422
62315,13423
92275,13424
27849,13425
3874,13426
57162,13427
65402,13428
33129,13429
48355,13430
8542,13431
45846,13432
25947,13433
20300,13434
33114,13435
17952,13436
24828,13437
43436,13438
5573,13439
62084,13440
33253,13441
54598,13442
33939,13443
33887,13444
69669,13445
61055,13446
95093,13447
65500,13448
59605,13449
90893,13450
39987,13451
51382,13452
89562,13453
48835,13454
18354,13455
73126,13456
28911,13457
53915,13458
52541,13459
98172,13460
81646,13461
97124,13462
39350,13463
17551,13464
27682,13465
2100,13466
14413,13467
4634,13468
71955,13469
90847,13470
38341,13471
11530,13472
25922,13473
88038,13474
4294,13475
87503,13476
88756,13477
63766,13478
84423,13479
87121,13480
67915,13481
73485,13482
92038,13483
38096,13484
69769,13485
97434,13486
52519,13487
33319,13488
48523,13489
31735,13490
68351,13491
65521,13492
12559,13493
28816,13494
30819,13495
82458,13496
11687,13497
15090,13498
75477,13499
41203,13500
65095,13501
55879,13502
48214,13503
55719,13504
53263,13505
51774,13506
75632,13507
41933,13508
22589,13509
11365,13510
32996,13511
41113,13512
56895,13513
59645,13514
84874,13515
52330,13516
79194,13517
62817,13518
42301,13519
39612,13520
94342,13521
66001,13522
61568,13523
17669,13524
22558,13525
86809,13526
60083,13527
67573,13528
94045,13529
87337,13530
30446,13531
92056,13532
38493,13533
15406,13534
92079,13535
18266,13536
20028,13537
83834,13538
63220,13539
97820,13540
35994,13541
22913,13542
58965,13543
54467,13544
6484,13545
25162,13546
72019,13547
50013,13548
8221,13549
48250,13550
96746,13551
16747,13552
40071,13553
61303,13554
73231,13555
4355,13556
74818,13557
41008,13558
85187,13559
49450,13560
11411,13561
45836,13562
24089,13563
42235,13564
57344,13565
67498,13566
53827,13567
28742,13568
91665,13569
66717,13570
25478,13571
57324,13572
54883,13573
1203,13574
10339,13575
6563,13576
54338,13577
33615,13578
26332,13579
3211,13580
16734,13581
15439,13582
27863,13583
34564,13584
39217,13585
35819,13586
24388,13587
8416,13588
49017,13589
49902,13590
15519,13591
68412,13592
61049,13593
63005,13594
81012,13595
51096,13596
74867,13597
18602,13598
89602,13599
67645,13600
6357,13601
33294,13602
43217,13603
44676,13604
9222,13605
16518,13606
44340,13607
68875,13608
42599,13609
86337,13610
20027,13611
86773,13612
33364,13613
60138,13614
35101,13615
47619,13616
99493,13617
24237,13618
33766,13619
19046,13620
22591,13621
55470,13622
63906,13623
38881,13624
85150,13625
36082,13626
52238,13627
56232,13628
21131,13629
72358,13630
18759,13631
38789,13632
80213,13633
41564,13634
88477,13635
89792,13636
99449,13637
33407,13638
23089,13639
5328,13640
59626,13641
71967,13642
23715,13643
25149,13644
6692,13645
86894,13646
23035,13647
36747,13648
3871,13649
70994,13650
32401,13651
65513,13652
25213,13653
51393,13654
3745,13655
52075,13656
24494,13657
22284,13658
9497,13659
78793,13660
70938,13661
87547,13662
65698,13663
20513,13664
47704,13665
42780,13666
48904,13667
80893,13668
74675,13669
88870,13670
4270,13671
47587,13672
40120,13673
30208,13674
66402,13675
80632,13676
56365,13677
9812,13678
28504,13679
48185,13680
24634,13681
38792,13682
59490,13683
80032,13684
86972,13685
81863,13686
3980,13687
76276,13688
80467,13689
4670,13690
30571,13691
15162,13692
27114,13693
16606,13694
63185,13695
5679,13696
90203,13697
2426,13698
40665,13699
76048,13700
57157,13701
8311,13702
49786,13703
13923,13704
91018,13705
31714,13706
10910,13707
62370,13708
26195,13709
85143,13710
74492,13711
64774,13712
56136,13713
1658,13714
52853,13715
58482,13716
7779,13717
77536,13718
14313,13719
25839,13720
49061,13721
45877,13722
17127,13723
75016,13724
97317,13725
10662,13726
29977,13727
8449,13728
61358,13729
65139,13730
34247,13731
96227,13732
35656,13733
67436,13734
48971,13735
52785,13736
20597,13737
48818,13738
6359,13739
32255,13740
41038,13741
76657,13742
98939,13743
80044,13744
79385,13745
81977,13746
18359,13747
34804,13748
67249,13749
22364,13750
81692,13751
85030,13752
17410,13753
25365,13754
16051,13755
42370,13756
49449,13757
12682,13758
99119,13759
47086,13760
19603,13761
60005,13762
19901,13763
70085,13764
70014,13765
86917,13766
67758,13767
48510,13768
46321,13769
49908,13770
32445,13771
45552,13772
62908,13773
22036,13774
89744,13775
55954,13776
26338,13777
2285,13778
59727,13779
21463,13780
39824,13781
17587,13782
59131,13783
55825,13784
36236,13785
71295,13786
17734,13787
13698,13788
82872,13789
66777,13790
59822,13791
99487,13792
76014,13793
3851,13794
91050,13795
73137,13796
77255,13797
69569,13798
29313,13799
52271,13800
16201,13801
18582,13802
60507,13803
35627,13804
59758,13805
57827,13806
93321,13807
18421,13808
74937,13809
39017,13810
11511,13811
25891,13812
21371,13813
75105,13814
45493,13815
32717,13816
54138,13817
57269,13818
5232,13819
88561,13820
67946,13821
23774,13822
33848,13823
36789,13824
57084,13825
75023,13826
40648,13827
14911,13828
7545,13829
85640,13830
53791,13831
43728,13832
20601,13833
27701,13834
4078,13835
93280,13836
17334,13837
36955,13838
96092,13839
92063,13840
37959,13841
51006,13842
74660,13843
24112,13844
13808,13845
67241,13846
91282,13847
82943,13848
33026,13849
85422,13850
73533,13851
20949,13852
54932,13853
37256,13854
71231,13855
95574,13856
44158,13857
41458,13858
19412,13859
10818,13860
57050,13861
92004,13862
90121,13863
63932,13864
6441,13865
78031,13866
31376,13867
3595,13868
88717,13869
24621,13870
80225,13871
65695,13872
8345,13873
92731,13874
63863,13875
3074,13876
81823,13877
15334,13878
1123,13879
84084,13880
92829,13881
2895,13882
81452,13883
19806,13884
73544,13885
47804,13886
36370,13887
35942,13888
92176,13889
39331,13890
94566,13891
63949,13892
18458,13893
27281,13894
38894,13895
1461,13896
74026,13897
37430,13898
73640,13899
51660,13900
87728,13901
73662,13902
39802,13903
81089,13904
49653,13905
43370,13906
93945,13907
22417,13908
44917,13909
42494,13910
21936,13911
63818,13912
15784,13913
36257,13914
89550,13915
4821,13916
50648,13917
52252,13918
46445,13919
32154,13920
39547,13921
28743,13922
24028,13923
966,13924
84946,13925
99594,13926
60850,13927
95349,13928
53340,13929
42892,13930
24964,13931
27391,13932
80157,13933
81556,13934
34374,13935
45034,13936
98822,13937
50846,13938
70878,13939
20722,13940
83356,13941
34115,13942
78603,13943
8102,13944
30700,13945
9244,13946
86058,13947
41234,13948
42380,13949
10201,13950
72546,13951
99876,13952
29761,13953
96689,13954
7796,13955
85159,13956
13299,13957
41702,13958
88271,13959
53934,13960
82838,13961
45625,13962
30829,13963
75539,13964
54651,13965
26587,13966
30702,13967
5750,13968
52584,13969
8586,13970
68488,13971
86214,13972
84717,13973
24670,13974
50347,13975
260,13976
23257,13977
74040,13978
18110,13979
84125,13980
91650,13981
22450,13982
99099,13983
93815,13984
53858,13985
81571,13986
34731,13987
12876,13988
85946,13989
47964,13990
47680,13991
65593,13992
84167,13993
14572,13994
55934,13995
22402,13996
6378,13997
11447,13998
12823,13999
23431,14000
71358,14001
59925,14002
60720,14003
38839,14004
55256,14005
88351,14006
25552,14007
90731,14008
95874,14009
5946,14010
28232,14011
13386,14012
59127,14013
89576,14014
70022,14015
82997,14016
19199,14017
3323,14018
63646,14019
45589,14020
78099,14021
62582,14022
24630,14023
31085,14024
90417,14025
71517,14026
37676,14027
92977,14028
54062,14029
35684,14030
93525,14031
58888,14032
20007,14033
11842,14034
96992,14035
99983,14036
97517,14037
15978,14038
18114,14039
24390,14040
51672,14041
50989,14042
61821,14043
50198,14044
32603,14045
83763,14046
72582,14047
44312,14048
30422,14049
49921,14050
7141,14051
21955,14052
61632,14053
21935,14054
29796,14055
94674,14056
67465,14057
9054,14058
45807,14059
48070,14060
56571,14061
73490,14062
43608,14063
40492,14064
67449,14065
56209,14066
70206,14067
9934,14068
27301,14069
17613,14070
79527,14071
27262,14072
89542,14073
78044,14074
41407,14075
8205,14076
73313,14077
97251,14078
31949,14079
73483,14080
50653,14081
90392,14082
95261,14083
98950,14084
91515,14085
63831,14086
68774,14087
11878,14088
10954,14089
65913,14090
23648,14091
40954,14092
68267,14093
27246,14094
56662,14095
80965,14096
34398,14097
73325,14098
70052,14099
36868,14100
73409,14101
18432,14102
39421,14103
89153,14104
72839,14105
60150,14106
94916,14107
66590,14108
51816,14109
90356,14110
82377,14111
61020,14112
46594,14113
74342,14114
99229,14115
69810,14116
53786,14117
26876,14118
99775,14119
56795,14120
46901,14121
3489,14122
79424,14123
14759,14124
35661,14125
8423,14126
69007,14127
29615,14128
30969,14129
74621,14130
13930,14131
83802,14132
31445,14133
32826,14134
90934,14135
69370,14136
91875,14137
72584,14138
19631,14139
40800,14140
93599,14141
93677,14142
88246,14143
44625,14144
58830,14145
18102,14146
4438,14147
53079,14148
99491,14149
37803,14150
36564,14151
47048,14152
73878,14153
29523,14154
65876,14155
11117,14156
98840,14157
40985,14158
94356,14159
97970,14160
44114,14161
83290,14162
6049,14163
43050,14164
89813,14165
58405,14166
78312,14167
93108,14168
15191,14169
95969,14170
46979,14171
13307,14172
40104,14173
49703,14174
13375,14175
45320,14176
35726,14177
31348,14178
56902,14179
61331,14180
24510,14181
94590,14182
81630,14183
86606,14184
18531,14185
10733,14186
17471,14187
52341,14188
48554,14189
44981,14190
91172,14191
60270,14192
70226,14193
34849,14194
50693,14195
42867,14196
70613,14197
49318,14198
98524,14199
86456,14200
99588,14201
83493,14202
19645,14203
29817,14204
2956,14205
66645,14206
68430,14207
31134,14208
82187,14209
26066,14210
8414,14211
31040,14212
16511,14213
72180,14214
90515,14215
31116,14216
35796,14217
2989,14218
86997,14219
77765,14220
36410,14221
98183,14222
40775,14223
80972,14224
77472,14225
46819,14226
37110,14227
94711,14228
1898,14229
24088,14230
18083,14231
7166,14232
26875,14233
33221,14234
9850,14235
21347,14236
6758,14237
37686,14238
73088,14239
83306,14240
30927,14241
18805,14242
38348,14243
50521,14244
31114,14245
6260,14246
64969,14247
10937,14248
52267,14249
64411,14250
51017,14251
52234,14252
29302,14253
43045,14254
37784,14255
71466,14256
46962,14257
57528,14258
81375,14259
59130,14260
8998,14261
88299,14262
49479,14263
24774,14264
5076,14265
49089,14266
92819,14267
28335,14268
97935,14269
41273,14270
73100,14271
62621,14272
58809,14273
9921,14274
53509,14275
25380,14276
60805,14277
49771,14278
43755,14279
10902,14280
91079,14281
69984,14282
82310,14283
9675,14284
8517,14285
55165,14286
11453,14287
16470,14288
10530,14289
81947,14290
4186,14291
74288,14292
50306,14293
32985,14294
70577,14295
99103,14296
58072,14297
73906,14298
69329,14299
12187,14300
53503,14301
29309,14302
34862,14303
24395,14304
49986,14305
63255,14306
44596,14307
57404,14308
76796,14309
33782,14310
35399,14311
99666,14312
28153,14313
65001,14314
34801,14315
90519,14316
9251,14317
7246,14318
38319,14319
43292,14320
88187,14321
86577,14322
54960,14323
12989,14324
62519,14325
88400,14326
56690,14327
47450,14328
50178,14329
3665,14330
38953,14331
37442,14332
17031,14333
70998,14334
31428,14335
34666,14336
18942,14337
30754,14338
83263,14339
14875,14340
44461,14341
45400,14342
58409,14343
7338,14344
37238,14345
91087,14346
16849,14347
52309,14348
84945,14349
55040,14350
58567,14351
57418,14352
38649,14353
1358,14354
6799,14355
21011,14356
83676,14357
50109,14358
21357,14359
99579,14360
93610,14361
49322,14362
5407,14363
40725,14364
3189,14365
96626,14366
33205,14367
19164,14368
94143,14369
10111,14370
43462,14371
15870,14372
49611,14373
1002,14374
79079,14375
10715,14376
37455,14377
93436,14378
44196,14379
90046,14380
79694,14381
26848,14382
15321,14383
74194,14384
83398,14385
63437,14386
18514,14387
26230,14388
21921,14389
81209,14390
99679,14391
59932,14392
92335,14393
49710,14394
46963,14395
80883,14396
66578,14397
72714,14398
29725,14399
21387,14400
63554,14401
55804,14402
11093,14403
39311,14404
45513,14405
39268,14406
237,14407
8730,14408
62302,14409
79829,14410
41412,14411
97244,14412
72601,14413
214,14414
59794,14415
48651,14416
46142,14417
77124,14418
53767,14419
83765,14420
5130,14421
977,14422
70890,14423
65245,14424
12804,14425
33567,14426
97202,14427
8175,14428
86998,14429
42219,14430
33189,14431
99777,14432
33055,14433
562,14434
67106,14435
44650,14436
33332,14437
53518,14438
52448,14439
26295,14440
22208,14441
40750,14442
76010,14443
14862,14444
14070,14445
28234,14446
2114,14447
79465,14448
43471,14449
52227,14450
12762,14451
51771,14452
42357,14453
12246,14454
59808,14455
74861,14456
27588,14457
96418,14458
66309,14459
11398,14460
45203,14461
76948,14462
10516,14463
32412,14464
29061,14465
28813,14466
91006,14467
86817,14468
2264,14469
74505,14470
13250,14471
44927,14472
795,14473
65594,14474
48597,14475
45797,14476
71957,14477
95228,14478
72901,14479
59374,14480
44571,14481
49095,14482
99770,14483
29578,14484
77203,14485
17128,14486
33436,14487
48187,14488
61000,14489
41136,14490
71553,14491
2770,14492
69274,14493
79905,14494
51446,14495
13881,14496
88730,14497
20061,14498
9864,14499
25193,14500
10182,14501
31473,14502
71720,14503
20546,14504
91679,14505
54961,14506
197,14507
88828,14508
24485,14509
41262,14510
21395,14511
28764,14512
84683,14513
40796,14514
9188,14515
33065,14516
16013,14517
76324,14518
35979,14519
25806,14520
56012,14521
65673,14522
78627,14523
91813,14524
9926,14525
78405,14526
26263,14527
53609,14528
68763,14529
50107,14530
95026,14531
80880,14532
78054,14533
21857,14534
90816,14535
28787,14536
22937,14537
94727,14538
11085,14539
51823,14540
32667,14541
74406,14542
6584,14543
48141,14544
33862,14545
82642,14546
45047,14547
71594,14548
54546,14549
72755,14550
20873,14551
75522,14552
83099,14553
80327,14554
11005,14555
51195,14556
43339,14557
30916,14558
3092,14559
63135,14560
34921,14561
54984,14562
12971,14563
81819,14564
3218,14565
23383,14566
47247,14567
46919,14568
24504,14569
17848,14570
87425,14571
38273,14572
36075,14573
30617,14574
55350,14575
78065,14576
66019,14577
89248,14578
40009,14579
59786,14580
27697,14581
52928,14582
24066,14583
4642,14584
64563,14585
38692,14586
88670,14587
28059,14588
67274,14589
44750,14590
34381,14591
61307,14592
44219,14593
55806,14594
89726,14595
30900,14596
17387,14597
77223,14598
88314,14599
6014,14600
76896,14601
19506,14602
49610,14603
84901,14604
57773,14605
32862,14606
1894,14607
2409,14608
47871,14609
88978,14610
48403,14611
33183,14612
42820,14613
13946,14614
86132,14615
99572,14616
49019,14617
99117,14618
82578,14619
14861,14620
45937,14621
80614,14622
29826,14623
66153,14624
11597,14625
71138,14626
13366,14627
76629,14628
14569,14629
82257,14630
85726,14631
52727,14632
32320,14633
80859,14634
97975,14635
20777,14636
89871,14637
94406,14638
91948,14639
6185,14640
74314,14641
84634,14642
39902,14643
65840,14644
9935,14645
52361,14646
95849,14647
83628,14648
53342,14649
86183,14650
25985,14651
73676,14652
43676,14653
97814,14654
3483,14655
62693,14656
87941,14657
70122,14658
7983,14659
58994,14660
91498,14661
48538,14662
5149,14663
10168,14664
25259,14665
14434,14666
6434,14667
18005,14668
2731,14669
42516,14670
98619,14671
97089,14672
74131,14673
40038,14674
30696,14675
66954,14676
34644,14677
78134,14678
94976,14679
85066,14680
76785,14681
78656,14682
778,14683
18632,14684
27872,14685
5270,14686
96416,14687
5497,14688
23043,14689
25521,14690
20168,14691
89348,14692
8561,14693
78365,14694
7879,14695
401,14696
30512,14697
43938,14698
90156,14699
41318,14700
25735,14701
97270,14702
4354,14703
18846,14704
66819,14705
19475,14706
1811,14707
87643,14708
34116,14709
36169,14710
87508,14711
3261,14712
34207,14713
48100,14714
69206,14715
39872,14716
379,14717
85141,14718
39387,14719
92343,14720
16172,14721
58829,14722
19945,14723
84472,14724
26923,14725
98070,14726
30630,14727
30278,14728
83406,14729
7051,14730
58273,14731
64202,14732
64276,14733
89047,14734
54968,14735
93004,14736
61583,14737
31255,14738
78295,14739
10208,14740
44786,14741
39924,14742
61289,14743
35634,14744
78571,14745
49539,14746
33765,14747
12704,14748
98285,14749
43497,14750
50185,14751
99081,14752
1050,14753
95182,14754
41331,14755
69512,14756
85817,14757
17415,14758
54326,14759
7560,14760
17458,14761
34687,14762
95398,14763
89636,14764
40998,14765
32372,14766
94691,14767
50324,14768
59447,14769
15566,14770
39681,14771
13377,14772
27020,14773
87839,14774
53053,14775
27585,14776
74014,14777
95965,14778
42880,14779
14990,14780
26237,14781
29323,14782
83954,14783
98717,14784
56710,14785
63513,14786
37390,14787
51594,14788
36170,14789
92594,14790
65343,14791
2455,14792
59600,14793
69040,14794
6,14795
82714,14796
81882,14797
26408,14798
90077,14799
78599,14800
96679,14801
92242,14802
62389,14803
42632,14804
36728,14805
33995,14806
33947,14807
22677,14808
261,14809
70863,14810
15946,14811
87358,14812
81445,14813
41017,14814
51922,14815
7349,14816
24672,14817
31126,14818
72185,14819
45372,14820
35456,14821
16397,14822
53381,14823
3232,14824
62353,14825
43892,14826
53113,14827
79338,14828
93739,14829
7451,14830
69581,14831
68408,14832
87574,14833
34910,14834
27068,14835
18489,14836
81020,14837
14047,14838
18642,14839
71210,14840
55950,14841
3954,14842
55541,14843
36980,14844
109,14845
71551,14846
94396,14847
70298,14848
84049,14849
90075,14850
59276,14851
91662,14852
82305,14853
54763,14854
48043,14855
72134,14856
42761,14857
91456,14858
74324,14859
25073,14860
4096,14861
87383,14862
88199,14863
31330,14864
52372,14865
54675,14866
66972,14867
52504,14868
83713,14869
59322,14870
27056,14871
61361,14872
61898,14873
54163,14874
18538,14875
35088,14876
74528,14877
45595,14878
28340,14879
42984,14880
78929,14881
49870,14882
22146,14883
64133,14884
5164,14885
81553,14886
94021,14887
69820,14888
2530,14889
77348,14890
97080,14891
2393,14892
44965,14893
18552,14894
79970,14895
73595,14896
31190,14897
40066,14898
38580,14899
703,14900
8420,14901
89336,14902
52311,14903
59230,14904
54926,14905
13561,14906
94828,14907
32586,14908
55112,14909
87206,14910
96102,14911
8593,14912
51324,14913
80997,14914
19074,14915
1922,14916
13797,14917
72649,14918
52225,14919
49739,14920
57715,14921
83191,14922
17269,14923
77079,14924
19180,14925
1038,14926
15540,14927
15590,14928
68477,14929
71995,14930
46771,14931
77596,14932
96632,14933
97855,14934
80992,14935
86358,14936
53215,14937
25619,14938
14621,14939
52572,14940
47329,14941
2456,14942
70766,14943
73074,14944
32208,14945
78951,14946
52748,14947
28868,14948
19566,14949
50,14950
18795,14951
85902,14952
11239,14953
45192,14954
83926,14955
73478,14956
24380,14957
81539,14958
26537,14959
2296,14960
25055,14961
6414,14962
77723,14963
33968,14964
58142,14965
89856,14966
48878,14967
37641,14968
17926,14969
73429,14970
90303,14971
91588,14972
13820,14973
26584,14974
39923,14975
72848,14976
10799,14977
52217,14978
90755,14979
33178,14980
65855,14981
5921,14982
30505,14983
67071,14984
31999,14985
15325,14986
172,14987
91830,14988
7617,14989
8665,14990
50375,14991
17932,14992
8851,14993
44138,14994
10672,14995
9760,14996
66305,14997
96541,14998
61619,14999
12821,15000
20154,15001
41280,15002
65030,15003
30782,15004
51366,15005
36401,15006
28695,15007
96228,15008
11448,15009
63447,15010
86051,15011
88541,15012
74566,15013
75739,15014
26011,15015
38814,15016
29435,15017
40433,15018
87934,15019
59289,15020
23287,15021
72760,15022
86612,15023
68450,15024
54950,15025
30880,15026
59375,15027
69986,15028
67228,15029
37046,15030
29370,15031
17868,15032
36135,15033
59619,15034
18095,15035
71918,15036
40485,15037
94834,15038
92124,15039
34231,15040
15832,15041
81905,15042
16515,15043
77804,15044
98422,15045
27592,15046
8746,15047
23848,15048
23332,15049
37882,15050
90035,15051
1022,15052
7127,15053
78210,15054
22163,15055
5882,15056
13846,15057
53673,15058
55290,15059
6058,15060
69267,15061
57694,15062
67529,15063
11553,15064
78710,15065
47028,15066
29497,15067
28242,15068
51777,15069
1429,15070
52444,15071
32196,15072
21731,15073
26787,15074
18501,15075
39503,15076
32142,15077
41927,15078
55313,15079
71664,15080
40809,15081
6646,15082
70754,15083
53508,15084
30276,15085
84392,15086
35346,15087
70607,15088
46897,15089
11414,15090
48267,15091
2224,15092
72773,15093
74268,15094
53614,15095
20663,15096
41298,15097
78008,15098
34011,15099
46430,15100
92197,15101
24040,15102
68350,15103
52980,15104
34153,15105
31780,15106
74878,15107
77636,15108
70937,15109
50332,15110
39680,15111
75233,15112
12202,15113
50812,15114
3094,15115
89737,15116
12349,15117
81690,15118
66772,15119
18546,15120
57383,15121
12513,15122
85589,15123
72076,15124
40784,15125
2059,15126
78773,15127
97224,15128
85325,15129
78509,15130
97904,15131
77839,15132
66048,15133
18173,15134
22246,15135
62482,15136
67560,15137
92015,15138
81642,15139
83063,15140
48202,15141
20717,15142
61714,15143
12550,15144
37202,15145
19301,15146
77738,15147
4906,15148
44043,15149
96553,15150
72606,15151
43582,15152
76851,15153
49716,15154
37499,15155
24864,15156
83262,15157
48211,15158
42569,15159
25398,15160
80752,15161
35273,15162
67503,15163
89836,15164
31438,15165
29098,15166
68539,15167
38989,15168
27395,15169
15689,15170
38108,15171
1810,15172
85645,15173
68749,15174
21808,15175
61224,15176
20709,15177
76619,15178
75216,15179
3927,15180
72381,15181
99310,15182
60604,15183
95445,15184
60451,15185
55594,15186
98758,15187
64611,15188
37394,15189
44474,15190
30993,15191
22236,15192
59069,15193
89524,15194
80256,15195
89647,15196
51842,15197
17446,15198
45316,15199
14991,15200
31088,15201
76258,15202
49054,15203
